"No employment, High income",Age Violation,Inconsistent Loan Pct,Credit History Violation
38606,,46135.0,
38609,,46140.0,
38620,,46155.0,
38630,,46165.0,
38636,,46175.0,
38638,,46176.0,
38640,,46182.0,
38654,,46186.0,
38656,,46192.0,
38657,,46201.0,
38660,,46204.0,
38661,,46208.0,
38667,,46210.0,
38672,,46213.0,
38676,,46216.0,
38681,,46229.0,
38690,,46234.0,
38691,,46266.0,
38694,,46273.0,
38699,,46283.0,
38702,,46295.0,
38706,,46302.0,
38708,,46312.0,
38713,,46320.0,
38731,,46321.0,
38756,,46334.0,
38776,,46360.0,
38780,,46385.0,
38781,,46386.0,
38788,,46387.0,
38802,,46404.0,
38805,,46413.0,
38806,,46417.0,
38816,,46422.0,
38821,,46460.0,
38831,,46464.0,
38832,,46489.0,
38841,,46500.0,
38845,,46506.0,
38851,,46513.0,
38854,,46514.0,
38856,,46517.0,
38860,,46521.0,
38874,,46546.0,
38879,,46556.0,
38882,,46574.0,
38885,,46580.0,
38892,,46581.0,
38899,,46583.0,
38911,,46592.0,
38915,,46594.0,
38926,,46600.0,
38938,,46605.0,
38939,,46606.0,
38942,,46634.0,
38946,,46643.0,
38951,,46652.0,
38952,,46653.0,
38955,,46662.0,
38961,,46668.0,
38964,,46672.0,
38994,,46715.0,
39014,,46718.0,
39017,,46723.0,
39018,,46725.0,
39021,,46726.0,
39027,,46735.0,
39028,,46746.0,
39049,,46751.0,
39063,,46761.0,
39065,,46769.0,
39074,,46770.0,
39075,,46821.0,
39086,,46827.0,
39088,,46848.0,
39092,,46849.0,
39104,,46867.0,
39114,,46872.0,
39120,,46881.0,
39122,,46883.0,
39123,,46884.0,
39132,,46886.0,
39135,,46890.0,
39136,,46912.0,
39148,,46914.0,
39151,,46929.0,
39156,,46931.0,
39166,,46937.0,
39181,,46945.0,
39191,,46949.0,
39193,,46969.0,
39195,,46984.0,
39216,,46985.0,
39227,,46986.0,
39243,,46988.0,
39252,,47000.0,
39257,,47004.0,
39263,,47007.0,
39266,,47008.0,
39269,,47032.0,
39274,,47042.0,
39287,,47052.0,
39311,,47059.0,
39314,,47060.0,
39318,,47070.0,
39324,,47076.0,
39327,,47083.0,
39339,,47091.0,
39340,,47103.0,
39351,,47104.0,
39368,,47105.0,
39373,,47107.0,
39376,,47143.0,
39384,,47158.0,
39386,,47165.0,
39387,,47168.0,
39407,,47169.0,
39440,,47187.0,
39445,,47188.0,
39447,,47195.0,
39449,,47203.0,
39456,,47232.0,
39474,,47251.0,
39487,,47254.0,
39488,,47275.0,
39500,,47288.0,
39501,,47310.0,
39505,,47322.0,
39509,,47326.0,
39514,,47336.0,
39518,,47340.0,
39530,,47342.0,
39534,,47343.0,
39543,,47348.0,
39545,,47358.0,
39547,,47374.0,
39558,,47375.0,
39559,,47378.0,
39562,,47388.0,
39564,,47403.0,
39566,,47410.0,
39578,,47434.0,
39581,,47444.0,
39591,,47445.0,
39599,,47467.0,
39604,,47468.0,
39615,,47474.0,
39623,,47482.0,
39635,,47484.0,
39640,,47495.0,
39645,,47515.0,
39654,,47537.0,
39655,,47538.0,
39656,,47550.0,
39668,,47563.0,
39669,,47566.0,
39677,,47569.0,
39710,,47570.0,
39711,,47575.0,
39723,,47576.0,
39740,,47582.0,
39748,,47585.0,
39750,,47594.0,
39755,,47641.0,
39764,,47653.0,
39771,,47654.0,
39783,,47656.0,
39792,,47669.0,
39798,,47675.0,
39806,,47695.0,
39844,,47697.0,
39845,,47698.0,
39846,,47702.0,
39853,,47712.0,
39857,,47721.0,
39861,,47725.0,
39865,,47734.0,
39875,,47738.0,
39881,,47746.0,
39885,,47749.0,
39886,,47774.0,
39903,,47778.0,
39911,,47805.0,
39919,,47806.0,
39920,,47816.0,
39941,,47821.0,
39946,,47836.0,
39957,,47854.0,
39962,,47856.0,
39972,,47866.0,
39973,,47868.0,
39974,,47873.0,
39981,,47876.0,
39985,,47887.0,
40002,,47893.0,
40009,,47897.0,
40010,,47899.0,
40012,,47904.0,
40028,,47933.0,
40029,,47943.0,
40040,,47953.0,
40052,,47959.0,
40056,,47973.0,
40058,,47979.0,
40068,,47985.0,
40071,,47988.0,
40097,,47989.0,
40098,,48000.0,
40101,,48006.0,
40104,,48031.0,
40117,,48039.0,
40118,,48045.0,
40121,,48056.0,
40128,,48057.0,
40137,,48072.0,
40148,,48083.0,
40157,,48102.0,
40161,,48113.0,
40163,,48123.0,
40166,,48149.0,
40171,,48152.0,
40203,,48153.0,
40215,,48199.0,
40220,,48200.0,
40258,,48203.0,
40264,,48206.0,
40280,,48209.0,
40296,,48229.0,
40319,,48247.0,
40340,,48257.0,
40341,,48267.0,
40347,,48272.0,
40352,,48275.0,
40353,,48289.0,
40356,,48297.0,
40359,,48302.0,
40366,,48305.0,
40371,,48325.0,
40373,,48327.0,
40414,,48330.0,
40415,,48331.0,
40421,,48349.0,
40435,,48364.0,
40463,,48365.0,
40476,,48379.0,
40480,,48394.0,
40482,,48396.0,
40483,,48397.0,
40484,,48401.0,
40498,,48405.0,
40501,,48413.0,
40504,,48428.0,
40510,,48437.0,
40517,,48439.0,
40559,,48445.0,
40565,,48452.0,
40569,,48462.0,
40582,,48474.0,
40583,,48501.0,
40585,,48516.0,
40589,,48528.0,
40590,,48544.0,
40598,,48552.0,
40613,,48575.0,
40615,,48577.0,
40621,,48613.0,
40623,,48640.0,
40626,,48643.0,
40629,,48645.0,
40646,,48646.0,
40652,,48649.0,
40667,,48658.0,
40668,,48663.0,
40676,,48664.0,
40677,,48677.0,
40689,,48680.0,
40697,,48684.0,
40700,,48685.0,
40712,,48695.0,
40716,,48710.0,
40721,,48720.0,
40726,,48740.0,
40727,,48741.0,
40733,,48742.0,
40769,,48745.0,
40771,,48747.0,
40774,,48760.0,
40802,,48770.0,
40803,,48803.0,
40812,,48824.0,
40814,,48825.0,
40818,,48826.0,
40822,,48837.0,
40823,,48846.0,
40826,,48857.0,
40830,,48861.0,
40831,,48874.0,
40844,,48886.0,
40851,,48887.0,
40859,,48896.0,
40865,,48897.0,
40869,,48899.0,
40880,,48903.0,
40885,,48904.0,
40900,,48921.0,
40919,,48938.0,
40930,,48954.0,
40936,,48966.0,
40948,,48972.0,
40956,,48974.0,
40957,,48986.0,
40962,,48990.0,
40964,,49017.0,
40983,,49031.0,
40988,,49037.0,
41013,,49038.0,
41014,,49046.0,
41020,,49051.0,
41024,,49054.0,
41029,,49055.0,
41031,,49066.0,
41048,,49093.0,
41049,,49117.0,
41056,,49122.0,
41059,,49137.0,
41063,,49145.0,
41074,,49155.0,
41081,,49165.0,
41086,,49179.0,
41088,,49181.0,
41089,,49186.0,
41097,,49190.0,
41106,,49221.0,
41115,,49234.0,
41117,,49249.0,
41134,,49253.0,
41138,,49262.0,
41139,,49266.0,
41159,,49274.0,
41162,,49282.0,
41165,,49283.0,
41168,,49284.0,
41174,,49291.0,
41186,,49297.0,
41188,,49307.0,
41198,,49308.0,
41205,,49322.0,
41212,,49325.0,
41222,,49338.0,
41226,,49340.0,
41236,,49341.0,
41241,,49342.0,
41251,,49353.0,
41253,,49377.0,
41259,,49386.0,
41262,,49391.0,
41269,,49404.0,
41289,,49409.0,
41292,,49423.0,
41298,,49434.0,
41304,,49467.0,
41316,,49476.0,
41317,,49503.0,
41318,,49514.0,
41319,,49530.0,
41322,,49549.0,
41329,,49575.0,
41339,,49577.0,
41378,,49578.0,
41383,,49585.0,
41388,,49586.0,
41389,,49589.0,
41395,,49595.0,
41409,,49617.0,
41414,,49626.0,
41424,,49630.0,
41430,,49638.0,
41435,,49643.0,
41436,,49645.0,
41455,,49648.0,
41457,,49656.0,
41461,,49657.0,
41471,,49679.0,
41473,,49698.0,
41481,,49727.0,
41495,,49744.0,
41507,,49754.0,
41508,,49755.0,
41511,,49757.0,
41513,,49760.0,
41514,,49764.0,
41520,,49766.0,
41525,,49771.0,
41533,,49775.0,
41544,,49823.0,
41551,,49860.0,
41558,,49865.0,
41563,,49880.0,
41565,,49882.0,
41569,,49906.0,
41601,,49908.0,
41609,,49934.0,
41624,,49939.0,
41630,,49942.0,
41634,,49946.0,
41637,,49947.0,
41640,,49958.0,
41647,,49959.0,
41652,,49960.0,
41664,,49968.0,
41667,,49972.0,
41669,,49983.0,
41670,,49993.0,
41705,,49994.0,
41728,,49997.0,
41742,,50004.0,
41748,,50008.0,
41771,,50013.0,
41779,,50040.0,
41791,,50047.0,
41795,,50049.0,
41798,,50052.0,
41812,,50056.0,
41828,,50084.0,
41832,,50091.0,
41843,,50101.0,
41846,,50110.0,
41861,,50118.0,
41862,,50126.0,
41863,,50138.0,
41889,,50148.0,
41897,,50149.0,
41901,,50151.0,
41915,,50162.0,
41916,,50169.0,
41918,,50171.0,
41922,,50179.0,
41928,,50193.0,
41932,,50215.0,
41933,,50224.0,
41939,,50226.0,
41942,,50246.0,
41945,,50247.0,
41946,,50252.0,
41956,,50257.0,
41962,,50258.0,
41974,,50260.0,
41977,,50261.0,
41979,,50268.0,
41997,,50276.0,
41998,,50277.0,
42013,,50279.0,
42020,,50286.0,
42029,,50308.0,
42031,,50310.0,
42036,,50317.0,
42038,,50318.0,
42039,,50321.0,
42061,,50333.0,
42074,,50345.0,
42078,,50351.0,
42085,,50354.0,
42095,,50355.0,
42103,,50369.0,
42105,,50375.0,
42106,,50387.0,
42108,,50395.0,
42109,,50415.0,
42116,,50416.0,
42117,,50430.0,
42123,,50432.0,
42124,,50435.0,
42128,,50444.0,
42141,,50452.0,
42157,,50467.0,
42164,,50472.0,
42166,,50481.0,
42169,,50488.0,
42176,,50525.0,
42177,,50563.0,
42191,,50565.0,
42193,,50568.0,
42209,,50576.0,
42219,,50581.0,
42224,,50593.0,
42232,,50599.0,
42242,,50609.0,
42262,,50616.0,
42269,,50623.0,
42272,,50628.0,
42273,,50639.0,
42299,,50649.0,
42300,,50655.0,
42311,,50658.0,
42334,,50677.0,
42335,,50684.0,
42343,,50689.0,
42345,,50692.0,
42352,,50693.0,
42359,,50704.0,
42368,,50710.0,
42386,,50725.0,
42401,,50740.0,
42415,,50751.0,
42417,,50757.0,
42430,,50761.0,
42434,,50763.0,
42468,,50771.0,
42469,,50796.0,
42471,,50823.0,
42475,,50826.0,
42476,,50846.0,
42479,,50854.0,
42481,,50856.0,
42482,,50861.0,
42483,,50868.0,
42491,,50877.0,
42492,,50897.0,
42497,,50933.0,
42499,,50986.0,
42510,,50998.0,
42511,,51021.0,
42515,,51022.0,
42520,,51030.0,
42529,,51045.0,
42546,,51046.0,
42547,,51048.0,
42567,,51057.0,
42575,,51061.0,
42581,,51065.0,
42600,,51067.0,
42605,,51069.0,
42612,,51079.0,
42621,,51083.0,
42632,,51095.0,
42638,,51097.0,
42652,,51098.0,
42664,,51099.0,
42666,,51109.0,
42669,,51147.0,
42681,,51157.0,
42684,,51189.0,
42689,,51193.0,
42691,,51194.0,
42704,,51206.0,
42714,,51210.0,
42722,,51212.0,
42724,,51215.0,
42733,,51226.0,
42737,,51234.0,
42738,,51242.0,
42742,,51247.0,
42761,,51248.0,
42765,,51261.0,
42776,,51269.0,
42794,,51270.0,
42796,,51276.0,
42803,,51288.0,
42837,,51295.0,
42839,,51303.0,
42856,,51331.0,
42866,,51335.0,
42867,,51344.0,
42868,,51366.0,
42889,,51368.0,
42897,,51372.0,
42905,,51374.0,
42908,,51401.0,
42909,,51417.0,
42916,,51419.0,
42920,,51420.0,
42923,,51424.0,
42924,,51462.0,
42925,,51481.0,
42928,,51488.0,
42944,,51490.0,
42947,,51496.0,
42948,,51499.0,
42949,,51506.0,
42964,,51533.0,
42965,,51541.0,
42966,,51545.0,
42973,,51550.0,
42986,,51559.0,
42990,,51567.0,
42991,,51576.0,
43002,,51580.0,
43003,,51582.0,
43008,,51592.0,
43009,,51599.0,
43019,,51602.0,
43044,,51608.0,
43047,,51618.0,
43056,,51627.0,
43060,,51630.0,
43065,,51646.0,
43082,,51651.0,
43096,,51653.0,
43101,,51658.0,
43123,,51693.0,
43160,,51701.0,
43168,,51706.0,
43172,,51714.0,
43173,,51720.0,
43177,,51768.0,
43184,,51778.0,
43186,,51789.0,
43187,,51795.0,
43193,,51800.0,
43197,,51806.0,
43198,,51807.0,
43200,,51809.0,
43210,,51819.0,
43226,,51826.0,
43228,,51837.0,
43241,,51853.0,
43242,,51855.0,
43270,,51862.0,
43274,,51889.0,
43275,,51901.0,
43277,,51903.0,
43320,,51906.0,
43339,,51907.0,
43341,,51931.0,
43348,,51934.0,
43352,,51940.0,
43358,,51941.0,
43362,,51960.0,
43371,,51991.0,
43394,,51992.0,
43401,,51995.0,
43410,,52005.0,
43422,,52006.0,
43428,,52012.0,
43433,,52014.0,
43439,,52018.0,
43447,,52023.0,
43448,,52031.0,
43461,,52032.0,
43465,,52063.0,
43488,,52066.0,
43498,,52070.0,
43516,,52096.0,
43520,,52101.0,
43522,,52106.0,
43523,,52111.0,
43544,,52112.0,
43550,,52118.0,
43566,,52119.0,
43579,,52122.0,
43582,,52128.0,
43590,,52136.0,
43591,,52142.0,
43607,,52161.0,
43614,,52197.0,
43630,,52233.0,
43632,,52250.0,
43654,,52266.0,
43670,,52273.0,
43679,,52295.0,
43683,,52296.0,
43693,,52297.0,
43694,,52299.0,
43709,,52307.0,
43716,,52313.0,
43723,,52319.0,
43737,,52335.0,
43741,,52360.0,
43742,,52373.0,
43751,,52377.0,
43760,,52383.0,
43766,,52402.0,
43768,,52415.0,
43772,,52418.0,
43775,,52421.0,
43786,,52423.0,
43794,,52429.0,
43798,,52444.0,
43801,,52453.0,
43804,,52470.0,
43806,,52483.0,
43810,,52489.0,
43823,,52492.0,
43825,,52506.0,
43829,,52513.0,
43831,,52520.0,
43832,,52526.0,
43846,,52533.0,
43848,,52535.0,
43871,,52537.0,
43876,,52557.0,
43885,,52559.0,
43886,,52563.0,
43893,,52573.0,
43898,,52580.0,
43911,,52604.0,
43912,,52610.0,
43927,,52613.0,
43951,,52620.0,
43954,,52648.0,
43977,,52649.0,
43979,,52651.0,
43995,,52657.0,
43996,,52659.0,
44008,,52662.0,
44012,,52669.0,
44018,,52672.0,
44026,,52673.0,
44050,,52674.0,
44052,,52679.0,
44057,,52680.0,
44062,,52681.0,
44070,,52693.0,
44077,,52696.0,
44080,,52698.0,
44083,,52699.0,
44091,,52722.0,
44097,,52729.0,
44115,,52751.0,
44116,,52752.0,
44124,,52758.0,
44137,,52761.0,
44138,,52789.0,
44142,,52806.0,
44168,,52824.0,
44169,,52848.0,
44176,,52852.0,
44177,,52871.0,
44182,,52887.0,
44192,,52902.0,
44195,,52921.0,
44198,,52940.0,
44208,,52948.0,
44209,,52952.0,
44221,,52956.0,
44225,,52963.0,
44235,,52973.0,
44251,,52995.0,
44260,,52996.0,
44261,,53006.0,
44276,,53010.0,
44279,,53018.0,
44280,,53030.0,
44286,,53039.0,
44289,,53041.0,
44297,,53049.0,
44311,,53056.0,
44317,,53064.0,
44351,,53071.0,
44359,,53085.0,
44368,,53100.0,
44369,,53122.0,
44374,,53129.0,
44375,,53133.0,
44407,,53135.0,
44410,,53141.0,
44412,,53154.0,
44420,,53157.0,
44429,,53170.0,
44430,,53171.0,
44432,,53173.0,
44433,,53180.0,
44438,,53201.0,
44440,,53213.0,
44443,,53221.0,
44445,,53232.0,
44449,,53239.0,
44474,,53247.0,
44475,,53256.0,
44480,,53260.0,
44489,,53263.0,
44494,,53269.0,
44495,,53277.0,
44502,,53302.0,
44524,,53311.0,
44526,,53316.0,
44528,,53321.0,
44539,,53347.0,
44543,,53348.0,
44552,,53361.0,
44581,,53363.0,
44592,,53369.0,
44603,,53376.0,
44614,,53377.0,
44621,,53381.0,
44629,,53389.0,
44644,,53402.0,
44648,,53404.0,
44652,,53406.0,
44654,,53419.0,
44661,,53431.0,
44665,,53467.0,
44670,,53481.0,
44679,,53491.0,
44683,,53506.0,
44695,,53509.0,
44697,,53549.0,
44713,,53551.0,
44729,,53553.0,
44732,,53554.0,
44748,,53569.0,
44760,,53586.0,
44767,,53588.0,
44774,,53614.0,
44780,,53615.0,
44787,,53618.0,
44795,,53619.0,
44810,,53627.0,
44817,,53641.0,
44818,,53643.0,
44822,,53647.0,
44830,,53656.0,
44864,,53662.0,
44865,,53688.0,
44866,,53694.0,
44880,,53697.0,
44881,,53723.0,
44887,,53735.0,
44890,,53736.0,
44893,,53740.0,
44901,,53756.0,
44905,,53765.0,
44911,,53777.0,
44916,,53783.0,
44920,,53784.0,
44922,,53795.0,
44934,,53803.0,
44936,,53815.0,
44945,,53839.0,
44958,,53856.0,
44975,,53862.0,
44976,,53865.0,
44978,,53867.0,
44984,,53870.0,
44991,,53872.0,
44994,,53878.0,
45001,,53879.0,
45005,,53887.0,
45009,,53895.0,
45011,,53916.0,
45017,,53923.0,
45027,,53927.0,
45031,,53938.0,
45035,,53942.0,
45062,,53948.0,
45066,,53957.0,
45074,,53974.0,
45084,,53975.0,
45087,,54005.0,
45090,,54008.0,
45103,,54028.0,
45108,,54038.0,
45109,,54047.0,
45122,,54054.0,
45139,,54078.0,
45154,,54085.0,
45155,,54097.0,
45172,,54099.0,
45178,,54103.0,
45179,,54104.0,
45181,,54121.0,
45183,,54144.0,
45223,,54149.0,
45228,,54162.0,
45231,,54163.0,
45244,,54215.0,
45254,,54218.0,
45266,,54228.0,
45279,,54230.0,
45295,,54243.0,
45298,,54244.0,
45300,,54253.0,
45307,,54264.0,
45311,,54276.0,
45314,,54277.0,
45329,,54309.0,
45332,,54311.0,
45335,,54317.0,
45348,,54323.0,
45355,,54331.0,
45365,,54340.0,
45368,,54353.0,
45379,,54354.0,
45396,,54355.0,
45404,,54358.0,
45410,,54367.0,
45416,,54374.0,
45419,,54381.0,
45424,,54385.0,
45433,,54391.0,
45436,,54405.0,
45442,,54430.0,
45456,,54433.0,
45508,,54452.0,
45516,,54456.0,
45519,,54457.0,
45527,,54463.0,
45536,,54479.0,
45548,,54485.0,
45552,,54487.0,
45556,,54527.0,
45559,,54528.0,
45570,,54531.0,
45574,,54538.0,
45582,,54557.0,
45592,,54560.0,
45595,,54563.0,
45597,,54579.0,
45598,,54591.0,
45614,,54608.0,
45623,,54611.0,
45626,,54631.0,
45648,,54638.0,
45649,,54647.0,
45663,,54691.0,
45689,,54694.0,
45691,,54696.0,
45695,,54702.0,
45712,,54716.0,
45717,,54752.0,
45743,,54780.0,
45744,,54781.0,
45754,,54784.0,
45758,,54796.0,
45759,,54800.0,
45765,,54804.0,
45773,,54809.0,
45781,,54819.0,
45809,,54820.0,
45813,,54855.0,
45816,,54857.0,
45819,,54862.0,
45837,,54888.0,
45843,,54914.0,
45844,,54918.0,
45862,,54934.0,
45865,,54939.0,
45891,,54941.0,
45901,,54943.0,
45903,,54964.0,
45929,,54967.0,
45932,,54980.0,
45937,,54994.0,
45955,,54996.0,
45960,,55029.0,
45963,,55031.0,
45974,,55033.0,
45976,,55037.0,
45985,,55045.0,
45988,,55048.0,
45990,,55049.0,
45997,,55050.0,
46002,,55056.0,
46007,,55072.0,
46008,,55076.0,
46014,,55080.0,
46022,,55091.0,
46028,,55098.0,
46029,,55107.0,
46035,,55138.0,
46042,,55147.0,
46046,,55149.0,
46050,,55170.0,
46052,,55177.0,
46075,,55181.0,
46094,,55182.0,
46097,,55187.0,
46101,,55188.0,
46105,,55198.0,
46106,,55206.0,
46120,,55213.0,
46131,,55239.0,
46151,,55246.0,
46171,,55264.0,
46176,,55267.0,
46201,,55273.0,
46214,,55274.0,
46220,,55279.0,
46222,,55295.0,
46223,,55310.0,
46224,,55322.0,
46232,,55340.0,
46233,,55344.0,
46241,,55358.0,
46250,,55359.0,
46252,,55365.0,
46261,,55368.0,
46266,,55372.0,
46273,,55387.0,
46279,,55403.0,
46281,,55415.0,
46303,,55417.0,
46316,,55441.0,
46317,,55442.0,
46321,,55449.0,
46324,,55487.0,
46344,,55494.0,
46348,,55509.0,
46349,,55541.0,
46359,,55548.0,
46361,,55563.0,
46363,,55576.0,
46364,,55595.0,
46365,,55596.0,
46366,,55609.0,
46390,,55615.0,
46392,,55625.0,
46396,,55650.0,
46400,,55657.0,
46409,,55661.0,
46414,,55681.0,
46417,,55689.0,
46419,,55704.0,
46437,,55711.0,
46442,,55726.0,
46443,,55752.0,
46446,,55765.0,
46447,,55767.0,
46451,,55780.0,
46474,,55796.0,
46483,,55804.0,
46505,,55819.0,
46512,,55830.0,
46514,,55836.0,
46515,,55837.0,
46517,,55841.0,
46526,,55865.0,
46527,,55873.0,
46538,,55890.0,
46548,,55911.0,
46549,,55916.0,
46554,,55921.0,
46580,,55935.0,
46602,,55938.0,
46604,,55945.0,
46605,,55959.0,
46612,,55977.0,
46615,,55991.0,
46635,,55999.0,
46638,,56003.0,
46652,,56012.0,
46654,,56020.0,
46662,,56034.0,
46668,,56036.0,
46685,,56047.0,
46693,,56048.0,
46699,,56056.0,
46700,,56059.0,
46706,,56090.0,
46707,,56096.0,
46729,,56105.0,
46731,,56129.0,
46732,,56149.0,
46734,,56154.0,
46735,,56159.0,
46753,,56163.0,
46762,,56165.0,
46776,,56172.0,
46785,,56194.0,
46789,,56197.0,
46805,,56200.0,
46849,,56218.0,
46874,,56242.0,
46888,,56244.0,
46903,,56269.0,
46908,,56271.0,
46915,,56276.0,
46917,,56286.0,
46920,,56298.0,
46921,,56308.0,
46927,,56310.0,
46928,,56315.0,
46934,,56317.0,
46936,,56325.0,
46960,,56329.0,
46963,,56330.0,
46968,,56337.0,
46983,,56342.0,
46989,,56344.0,
46996,,56349.0,
46999,,56354.0,
47001,,56357.0,
47013,,56361.0,
47033,,56371.0,
47038,,56382.0,
47041,,56401.0,
47046,,56408.0,
47047,,56413.0,
47056,,56424.0,
47066,,56452.0,
47078,,56472.0,
47084,,56487.0,
47108,,56493.0,
47119,,56502.0,
47121,,56515.0,
47129,,56519.0,
47130,,56526.0,
47131,,56527.0,
47144,,56533.0,
47153,,56549.0,
47158,,56551.0,
47169,,56601.0,
47174,,56608.0,
47196,,56613.0,
47207,,56615.0,
47209,,56621.0,
47210,,56647.0,
47211,,56668.0,
47219,,56704.0,
47224,,56707.0,
47234,,56714.0,
47240,,56723.0,
47243,,56729.0,
47249,,56737.0,
47250,,56746.0,
47260,,56749.0,
47264,,56766.0,
47277,,56788.0,
47288,,56789.0,
47298,,56810.0,
47327,,56815.0,
47334,,56827.0,
47343,,56828.0,
47392,,56837.0,
47413,,56850.0,
47422,,56855.0,
47426,,56858.0,
47427,,56866.0,
47436,,56876.0,
47440,,56880.0,
47449,,56881.0,
47454,,56916.0,
47467,,56927.0,
47468,,56928.0,
47473,,56934.0,
47491,,56960.0,
47494,,56970.0,
47507,,56985.0,
47518,,56992.0,
47520,,56996.0,
47528,,56999.0,
47536,,57008.0,
47549,,57009.0,
47574,,57010.0,
47582,,57013.0,
47584,,57023.0,
47597,,57031.0,
47601,,57086.0,
47607,,57108.0,
47608,,57131.0,
47610,,57156.0,
47611,,57160.0,
47623,,57177.0,
47628,,57185.0,
47632,,57189.0,
47633,,57190.0,
47635,,57201.0,
47638,,57211.0,
47654,,57218.0,
47663,,57244.0,
47664,,57259.0,
47672,,57278.0,
47676,,57283.0,
47677,,57293.0,
47691,,57294.0,
47692,,57313.0,
47695,,57327.0,
47709,,57329.0,
47726,,57336.0,
47730,,57357.0,
47731,,57358.0,
47738,,57369.0,
47739,,57373.0,
47742,,57396.0,
47756,,57399.0,
47763,,57414.0,
47773,,57415.0,
47774,,57435.0,
47789,,57445.0,
47791,,57463.0,
47805,,57464.0,
47811,,57472.0,
47816,,57487.0,
47825,,57492.0,
47838,,57500.0,
47849,,57507.0,
47852,,57538.0,
47855,,57540.0,
47861,,57542.0,
47873,,57546.0,
47877,,57585.0,
47881,,57587.0,
47882,,57594.0,
47883,,57615.0,
47893,,57617.0,
47894,,57627.0,
47898,,57628.0,
47907,,57644.0,
47913,,57674.0,
47914,,57696.0,
47918,,57711.0,
47931,,57717.0,
47944,,57718.0,
47945,,57720.0,
47954,,57727.0,
47964,,57738.0,
47976,,57749.0,
47984,,57770.0,
48002,,57774.0,
48021,,57793.0,
48022,,57799.0,
48023,,57802.0,
48028,,57803.0,
48036,,57804.0,
48042,,57809.0,
48054,,57823.0,
48056,,57857.0,
48089,,57862.0,
48108,,57870.0,
48119,,57893.0,
48127,,57894.0,
48134,,57906.0,
48136,,57922.0,
48141,,57935.0,
48144,,57941.0,
48153,,57952.0,
48173,,57961.0,
48179,,57966.0,
48191,,57968.0,
48200,,57979.0,
48208,,57990.0,
48215,,58007.0,
48216,,58009.0,
48222,,58012.0,
48226,,58021.0,
48229,,58022.0,
48232,,58024.0,
48236,,58035.0,
48240,,58049.0,
48243,,58073.0,
48255,,58079.0,
48258,,58082.0,
48270,,58088.0,
48275,,58094.0,
48291,,58105.0,
48293,,58118.0,
48294,,58124.0,
48301,,58127.0,
48329,,58132.0,
48371,,58133.0,
48382,,58136.0,
48385,,58138.0,
48388,,58144.0,
48407,,58151.0,
48419,,58158.0,
48420,,58170.0,
48421,,58178.0,
48431,,58182.0,
48450,,58194.0,
48457,,58206.0,
48461,,58220.0,
48470,,58237.0,
48471,,58246.0,
48478,,58247.0,
48479,,58254.0,
48487,,58256.0,
48493,,58266.0,
48504,,58274.0,
48515,,58284.0,
48520,,58323.0,
48523,,58336.0,
48529,,58340.0,
48537,,58352.0,
48558,,58356.0,
48559,,58378.0,
48563,,58381.0,
48565,,58387.0,
48573,,58401.0,
48601,,58407.0,
48602,,58439.0,
48606,,58444.0,
48607,,58452.0,
48615,,58457.0,
48618,,58458.0,
48631,,58461.0,
48641,,58466.0,
48642,,58467.0,
48652,,58485.0,
48679,,58487.0,
48687,,58490.0,
48691,,58496.0,
48693,,58513.0,
48697,,58530.0,
48699,,58544.0,
48720,,58547.0,
48723,,58561.0,
48724,,58609.0,
48732,,58619.0,
48734,,58638.0,
48736,,,
48739,,,
48743,,,
48751,,,
48768,,,
48781,,,
48790,,,
48806,,,
48813,,,
48821,,,
48832,,,
48839,,,
48854,,,
48862,,,
48877,,,
48879,,,
48897,,,
48900,,,
48910,,,
48916,,,
48919,,,
48923,,,
48925,,,
48936,,,
48943,,,
48952,,,
48958,,,
48967,,,
48971,,,
48982,,,
48984,,,
48985,,,
48991,,,
48998,,,
49001,,,
49008,,,
49027,,,
49031,,,
49054,,,
49058,,,
49061,,,
49073,,,
49075,,,
49077,,,
49082,,,
49096,,,
49098,,,
49099,,,
49105,,,
49126,,,
49132,,,
49133,,,
49135,,,
49144,,,
49160,,,
49161,,,
49162,,,
49173,,,
49179,,,
49190,,,
49192,,,
49214,,,
49215,,,
49219,,,
49221,,,
49225,,,
49226,,,
49238,,,
49245,,,
49248,,,
49254,,,
49255,,,
49263,,,
49273,,,
49282,,,
49290,,,
49295,,,
49329,,,
49332,,,
49361,,,
49362,,,
49369,,,
49372,,,
49387,,,
49396,,,
49420,,,
49421,,,
49423,,,
49426,,,
49434,,,
49435,,,
49440,,,
49446,,,
49447,,,
49448,,,
49452,,,
49460,,,
49475,,,
49477,,,
49482,,,
49483,,,
49484,,,
49501,,,
49524,,,
49525,,,
49526,,,
49539,,,
49548,,,
49563,,,
49580,,,
49582,,,
49594,,,
49595,,,
49600,,,
49603,,,
49639,,,
49660,,,
49661,,,
49663,,,
49669,,,
49682,,,
49683,,,
49684,,,
49691,,,
49692,,,
49693,,,
49706,,,
49724,,,
49726,,,
49741,,,
49747,,,
49752,,,
49771,,,
49780,,,
49791,,,
49793,,,
49794,,,
49795,,,
49796,,,
49807,,,
49809,,,
49815,,,
49828,,,
49851,,,
49852,,,
49853,,,
49858,,,
49866,,,
49868,,,
49873,,,
49879,,,
49880,,,
49884,,,
49894,,,
49897,,,
49913,,,
49917,,,
49942,,,
49978,,,
49994,,,
50000,,,
50001,,,
